Price,FlightNumber,Date of Departure,Date of Arrival,Available seats,Arrival Airport code,Arrival Airport name,Departure Airport code,Departure Airport name,Flight Duration,Scraping date

190.02,FR 6269,2023-04-05T09:25:00.000,2023-04-05T11:55:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:29

173.8,FR 6269,2023-04-07T16:35:00.000,2023-04-07T19:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:29

234.79,FR 2941,2023-04-01T11:05:00.000,2023-04-01T13:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

134.64,FR 2941,2023-04-02T16:45:00.000,2023-04-02T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

133.59,FR 2941,2023-04-03T18:00:00.000,2023-04-03T19:55:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

134.64,FR 2941,2023-04-04T13:45:00.000,2023-04-04T15:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

95.99,FR 6312,2023-04-04T16:45:00.000,2023-04-04T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

101.39,FR 2941,2023-04-05T12:25:00.000,2023-04-05T14:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

115.79,FR 6312,2023-04-05T16:20:00.000,2023-04-05T18:15:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

100.8,FR 2941,2023-04-06T11:25:00.000,2023-04-06T13:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

72.49,FR 2941,2023-04-07T07:05:00.000,2023-04-07T09:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

87.49,FR 6312,2023-04-07T17:30:00.000,2023-04-07T19:25:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:29

196.99,FR 3534,2023-04-01T15:50:00.000,2023-04-01T18:15:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

185.99,FR 3534,2023-04-02T09:55:00.000,2023-04-02T12:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

95.99,FR 3534,2023-04-03T16:55:00.000,2023-04-03T19:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

84.62,FR 3534,2023-04-04T06:30:00.000,2023-04-04T08:55:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

90.99,FR 9053,2023-04-04T12:15:00.000,2023-04-04T14:40:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

110.49,FR 3534,2023-04-05T10:00:00.000,2023-04-05T12:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

104.99,FR 9053,2023-04-05T14:45:00.000,2023-04-05T17:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

72.27,FR 6063,2023-04-05T21:55:00.000,2023-04-06T00:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

111.49,FR 9053,2023-04-06T09:00:00.000,2023-04-06T11:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

110.69,FR 3534,2023-04-06T15:05:00.000,2023-04-06T17:30:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

133.54,FR 3534,2023-04-07T09:45:00.000,2023-04-07T12:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

133.54,FR 9053,2023-04-07T17:20:00.000,2023-04-07T19:45:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:29

128.36,FR 6456,2023-04-02T07:30:00.000,2023-04-02T09:55:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:30

67.64,FR 6456,2023-04-04T09:25:00.000,2023-04-04T11:50:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:30

53.01,FR 6456,2023-04-06T10:20:00.000,2023-04-06T12:45:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:30

63.09,FR 6456,2023-04-07T16:15:00.000,2023-04-07T18:40:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:30

139.99,FR 1916,2023-04-01T13:35:00.000,2023-04-01T16:20:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

134.64,FR 1916,2023-04-02T21:30:00.000,2023-04-03T00:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

94.19,FR 1916,2023-04-03T19:20:00.000,2023-04-03T22:05:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

152.92,FR 1916,2023-04-04T16:00:00.000,2023-04-04T18:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

104.99,FR 1916,2023-04-05T06:45:00.000,2023-04-05T09:30:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

135.64,FR 1916,2023-04-06T17:30:00.000,2023-04-06T20:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

203.49,FR 1928,2023-04-07T10:00:00.000,2023-04-07T12:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

180.19,FR 1916,2023-04-07T20:55:00.000,2023-04-07T23:40:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:30

131.49,FR 7831,2023-04-01T17:20:00.000,2023-04-01T19:30:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:30

87.24,FR 7831,2023-04-03T08:55:00.000,2023-04-03T11:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:30

78.99,FR 7831,2023-04-04T06:35:00.000,2023-04-04T08:45:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:30

74.99,FR 7831,2023-04-05T06:55:00.000,2023-04-05T09:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:30

114.99,FR 7831,2023-04-06T17:45:00.000,2023-04-06T19:55:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:30

162.99,FR 563,2023-04-02T12:35:00.000,2023-04-02T16:10:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:31

128.43,FR 563,2023-04-04T07:15:00.000,2023-04-04T10:50:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:31

74.88,FR 563,2023-04-06T20:00:00.000,2023-04-06T23:35:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:31

84.66,FR 563,2023-04-07T06:30:00.000,2023-04-07T10:05:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:31

138.69,FR 2923,2023-04-09T09:55:00.000,2023-04-09T12:50:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:47:35

117.79,FR 2923,2023-04-10T17:40:00.000,2023-04-10T20:30:00.000,AGP,Malaga,BRU,Brussels,02:50,2023-03-16 08:47:35

89.84,FR 2923,2023-04-12T10:05:00.000,2023-04-12T13:00:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:47:35

133.54,FR 2915,2023-04-07T11:00:00.000,2023-04-07T13:15:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:47:35

116.79,FR 2915,2023-04-10T20:25:00.000,2023-04-10T22:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:47:35

88.24,FR 2915,2023-04-12T17:25:00.000,2023-04-12T19:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:47:35

65.87,FR 6251,2023-04-09T17:00:00.000,2023-04-09T20:40:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:47:36

133.19,FR 7986,2023-04-08T08:10:00.000,2023-04-08T12:35:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:47:36

50.81,FR 7986,2023-04-11T07:20:00.000,2023-04-11T11:45:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:47:36

85.71,FR 8577,2023-04-07T07:55:00.000,2023-04-07T12:30:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:47:36

52.84,FR 8577,2023-04-10T12:00:00.000,2023-04-10T16:35:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:47:36

47.93,FR 8577,2023-04-12T13:10:00.000,2023-04-12T17:45:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:47:36

87.44,FR 7737,2023-04-07T07:00:00.000,2023-04-07T09:25:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:37

43.89,FR 7737,2023-04-09T17:30:00.000,2023-04-09T19:55:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:37

43.33,FR 7737,2023-04-10T20:55:00.000,2023-04-10T23:20:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:37

68.54,FR 7737,2023-04-11T17:20:00.000,2023-04-11T19:45:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:37

130.38,FR 1302,2023-04-07T09:10:00.000,2023-04-07T11:25:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

147.7,FR 1310,2023-04-07T20:00:00.000,2023-04-07T22:15:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

129.36,FR 1302,2023-04-08T07:45:00.000,2023-04-08T10:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

108.84,FR 1302,2023-04-09T09:45:00.000,2023-04-09T12:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

43.64,FR 1302,2023-04-10T06:30:00.000,2023-04-10T08:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

83.34,FR 1310,2023-04-10T09:30:00.000,2023-04-10T11:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

86.99,FR 1302,2023-04-11T19:20:00.000,2023-04-11T21:35:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

81.51,FR 1302,2023-04-12T16:35:00.000,2023-04-12T18:50:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

37.41,FR 1302,2023-04-13T06:25:00.000,2023-04-13T08:40:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:37

173.8,FR 6269,2023-04-07T16:35:00.000,2023-04-07T19:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:38

68.64,FR 6269,2023-04-08T21:30:00.000,2023-04-08T23:59:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:29,2023-03-16 08:47:38

109.84,FR 6269,2023-04-10T12:05:00.000,2023-04-10T14:35:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:38

74.21,FR 6269,2023-04-11T15:35:00.000,2023-04-11T18:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:38

41.5,FR 6269,2023-04-12T09:25:00.000,2023-04-12T11:55:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:38

72.49,FR 2941,2023-04-07T07:05:00.000,2023-04-07T09:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

87.49,FR 6312,2023-04-07T17:30:00.000,2023-04-07T19:25:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

206.49,FR 2941,2023-04-08T11:05:00.000,2023-04-08T13:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

111.74,FR 2941,2023-04-09T16:45:00.000,2023-04-09T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

78.09,FR 2941,2023-04-10T18:00:00.000,2023-04-10T19:55:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

67.49,FR 2941,2023-04-11T13:45:00.000,2023-04-11T15:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

24.99,FR 6312,2023-04-11T16:45:00.000,2023-04-11T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

77.39,FR 2941,2023-04-12T12:25:00.000,2023-04-12T14:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

44.62,FR 6312,2023-04-12T16:20:00.000,2023-04-12T18:15:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

51.24,FR 2941,2023-04-13T11:25:00.000,2023-04-13T13:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:39

133.54,FR 3534,2023-04-07T09:45:00.000,2023-04-07T12:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

133.54,FR 9053,2023-04-07T17:20:00.000,2023-04-07T19:45:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

135.64,FR 3534,2023-04-08T15:50:00.000,2023-04-08T18:15:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

308.22,FR 3534,2023-04-09T09:55:00.000,2023-04-09T12:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

135.64,FR 3534,2023-04-10T16:55:00.000,2023-04-10T19:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

74.52,FR 3534,2023-04-11T06:30:00.000,2023-04-11T08:55:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

89.74,FR 9053,2023-04-11T12:15:00.000,2023-04-11T14:40:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

88.99,FR 3534,2023-04-12T10:00:00.000,2023-04-12T12:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

79.99,FR 9053,2023-04-12T14:45:00.000,2023-04-12T17:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

49.56,FR 6063,2023-04-12T21:55:00.000,2023-04-13T00:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

88.99,FR 9053,2023-04-13T09:00:00.000,2023-04-13T11:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

74.52,FR 3534,2023-04-13T15:05:00.000,2023-04-13T17:30:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

63.09,FR 6456,2023-04-07T16:15:00.000,2023-04-07T18:40:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

41.99,FR 6456,2023-04-09T07:30:00.000,2023-04-09T09:55:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

48.11,FR 6456,2023-04-11T09:25:00.000,2023-04-11T11:50:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

46.09,FR 6456,2023-04-13T10:20:00.000,2023-04-13T12:45:00.000,IBZ,Ibiza,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:39

203.49,FR 1928,2023-04-07T10:00:00.000,2023-04-07T12:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

180.19,FR 1916,2023-04-07T20:55:00.000,2023-04-07T23:40:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

180.19,FR 1916,2023-04-08T13:35:00.000,2023-04-08T16:20:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

104.99,FR 1916,2023-04-09T21:30:00.000,2023-04-10T00:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

117.69,FR 1916,2023-04-10T19:20:00.000,2023-04-10T22:05:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

105.99,FR 1916,2023-04-11T16:00:00.000,2023-04-11T18:45:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

89.74,FR 1916,2023-04-12T06:45:00.000,2023-04-12T09:30:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

83.99,FR 1916,2023-04-13T17:30:00.000,2023-04-13T20:15:00.000,AGP,Malaga,CRL,Brussels (Charleroi),02:45,2023-03-16 08:47:40

57.49,FR 7831,2023-04-08T17:20:00.000,2023-04-08T19:30:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:40

64.29,FR 7831,2023-04-10T08:55:00.000,2023-04-10T11:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:40

51.69,FR 7831,2023-04-11T06:35:00.000,2023-04-11T08:45:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:40

44.62,FR 7831,2023-04-12T06:55:00.000,2023-04-12T09:05:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:40

68.99,FR 7831,2023-04-13T17:45:00.000,2023-04-13T19:55:00.000,PMI,Mallorca,CRL,Brussels (Charleroi),02:10,2023-03-16 08:47:40

84.66,FR 563,2023-04-07T06:30:00.000,2023-04-07T10:05:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:40

197.39,FR 563,2023-04-09T12:35:00.000,2023-04-09T16:10:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:40

57.89,FR 563,2023-04-11T07:15:00.000,2023-04-11T10:50:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:40

73.99,FR 563,2023-04-13T20:00:00.000,2023-04-13T23:35:00.000,TFS,Tenerife (South),CRL,Brussels (Charleroi),04:35,2023-03-16 08:47:40

63.77,FR 2923,2023-04-16T09:55:00.000,2023-04-16T12:50:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:47:44

52.42,FR 2923,2023-04-17T17:40:00.000,2023-04-17T20:30:00.000,AGP,Malaga,BRU,Brussels,02:50,2023-03-16 08:47:44

83.57,FR 2923,2023-04-19T10:05:00.000,2023-04-19T13:00:00.000,AGP,Malaga,BRU,Brussels,02:55,2023-03-16 08:47:44

60.59,FR 2915,2023-04-14T11:00:00.000,2023-04-14T13:15:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:47:44

24.99,FR 2915,2023-04-17T20:25:00.000,2023-04-17T22:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:47:44

19.99,FR 2915,2023-04-19T17:25:00.000,2023-04-19T19:40:00.000,PMI,Mallorca,BRU,Brussels,02:15,2023-03-16 08:47:44

45.99,FR 6251,2023-04-16T17:00:00.000,2023-04-16T20:40:00.000,CFU,Corfu,CRL,Brussels (Charleroi),02:40,2023-03-16 08:47:45

156.69,FR 7986,2023-04-15T08:10:00.000,2023-04-15T12:35:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:47:45

94.87,FR 7986,2023-04-18T07:20:00.000,2023-04-18T11:45:00.000,HER,Heraklion Crete,CRL,Brussels (Charleroi),03:25,2023-03-16 08:47:45

78.71,FR 8577,2023-04-14T07:55:00.000,2023-04-14T12:30:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:47:46

68.13,FR 8577,2023-04-17T12:00:00.000,2023-04-17T16:35:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:47:46

68.13,FR 8577,2023-04-19T13:10:00.000,2023-04-19T17:45:00.000,RHO,Rhodes,CRL,Brussels (Charleroi),03:35,2023-03-16 08:47:46

80.45,FR 7737,2023-04-14T07:00:00.000,2023-04-14T09:25:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:46

59.95,FR 7737,2023-04-16T17:30:00.000,2023-04-16T19:55:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:46

22.7,FR 7737,2023-04-17T20:55:00.000,2023-04-17T23:20:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:46

39.67,FR 7737,2023-04-18T17:20:00.000,2023-04-18T19:45:00.000,BDS,Brindisi,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:46

37.41,FR 1302,2023-04-13T06:25:00.000,2023-04-13T08:40:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

72.84,FR 1302,2023-04-14T09:10:00.000,2023-04-14T11:25:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

36.99,FR 1310,2023-04-14T20:00:00.000,2023-04-14T22:15:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

47.11,FR 1302,2023-04-15T07:45:00.000,2023-04-15T10:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

48.11,FR 1302,2023-04-16T09:45:00.000,2023-04-16T12:00:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

31.26,FR 1302,2023-04-17T06:30:00.000,2023-04-17T08:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

26.67,FR 1310,2023-04-17T09:30:00.000,2023-04-17T11:45:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

19.99,FR 1302,2023-04-18T19:20:00.000,2023-04-18T21:35:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

29.32,FR 1302,2023-04-19T16:35:00.000,2023-04-19T18:50:00.000,NAP,Naples,CRL,Brussels (Charleroi),02:15,2023-03-16 08:47:46

95.63,FR 6269,2023-04-14T16:35:00.000,2023-04-14T19:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:47

78.14,FR 6269,2023-04-15T21:30:00.000,2023-04-15T23:59:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:29,2023-03-16 08:47:47

71.13,FR 6269,2023-04-17T12:05:00.000,2023-04-17T14:35:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:47

37.41,FR 6269,2023-04-18T15:35:00.000,2023-04-18T18:05:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:47

84.81,FR 6269,2023-04-19T09:25:00.000,2023-04-19T11:55:00.000,PMO,Palermo,CRL,Brussels (Charleroi),02:30,2023-03-16 08:47:47

51.24,FR 2941,2023-04-13T11:25:00.000,2023-04-13T13:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

40.29,FR 2941,2023-04-14T07:05:00.000,2023-04-14T09:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

58.59,FR 6312,2023-04-14T17:30:00.000,2023-04-14T19:25:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

120.99,FR 2941,2023-04-15T11:05:00.000,2023-04-15T13:00:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

74.24,FR 2941,2023-04-16T16:45:00.000,2023-04-16T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

48.37,FR 2941,2023-04-17T18:00:00.000,2023-04-17T19:55:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

43.62,FR 2941,2023-04-18T13:45:00.000,2023-04-18T15:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

34.95,FR 6312,2023-04-18T16:45:00.000,2023-04-18T18:40:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

42.13,FR 2941,2023-04-19T12:25:00.000,2023-04-19T14:20:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

35.79,FR 6312,2023-04-19T16:20:00.000,2023-04-19T18:15:00.000,FAO,Faro,CRL,Brussels (Charleroi),02:55,2023-03-16 08:47:47

88.99,FR 9053,2023-04-13T09:00:00.000,2023-04-13T11:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

74.52,FR 3534,2023-04-13T15:05:00.000,2023-04-13T17:30:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

111.49,FR 3534,2023-04-14T09:45:00.000,2023-04-14T12:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

75.99,FR 9053,2023-04-14T17:20:00.000,2023-04-14T19:45:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

110.49,FR 3534,2023-04-15T15:50:00.000,2023-04-15T18:15:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

105.99,FR 3534,2023-04-16T09:55:00.000,2023-04-16T12:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

64.84,FR 3534,2023-04-17T16:55:00.000,2023-04-17T19:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

68.12,FR 3534,2023-04-18T06:30:00.000,2023-04-18T08:55:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

76.7,FR 9053,2023-04-18T12:15:00.000,2023-04-18T14:40:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

65.49,FR 3534,2023-04-19T10:00:00.000,2023-04-19T12:25:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

67.49,FR 9053,2023-04-19T14:45:00.000,2023-04-19T17:10:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

49.56,FR 6063,2023-04-19T21:55:00.000,2023-04-20T00:20:00.000,ALC,Alicante,CRL,Brussels (Charleroi),02:25,2023-03-16 08:47:47

