Price,FlightNumber,Date of Departure,Date of Arrival,Available seats,Arrival Airport code,Arrival Airport name,Departure Airport code,Departure Airport name,Flight Duration,Scraping date
114.99,TB 1111,2023-06-14T06:05,2023-06-14T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

114.99,TB 1113,2023-06-14T06:30,2023-06-14T09:15,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

149.99,TB 1111,2023-06-15T06:05,2023-06-15T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

159.99,TB 1111,2023-06-16T06:05,2023-06-16T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

209.99,TB 1111,2023-06-17T06:00,2023-06-17T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

134.99,TB 1111,2023-06-18T06:10,2023-06-18T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

164.99,TB 1111,2023-06-19T06:05,2023-06-19T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

139.99,TB 1111,2023-06-20T06:15,2023-06-20T09:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:36:22

229.99,TB 1331,2023-06-15T06:05,2023-06-15T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:36:30

179.99,TB 1331,2023-06-16T06:30,2023-06-16T09:15,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:36:30

109.99,TB 1331,2023-06-17T16:00,2023-06-17T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:36:30

85.99,TB 1371,2023-06-18T17:15,2023-06-18T21:25,10,IBZ,Ibiza,BRU,Brussel,4u 10m,2023-03-16 10:36:30

159.99,TB 1331,2023-06-19T08:35,2023-06-19T11:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:36:30

109.99,TB 1417,2023-06-20T15:30,2023-06-20T19:40,10,IBZ,Ibiza,BRU,Brussel,4u 10m,2023-03-16 10:36:30

124.99,TB 1011,2023-06-14T06:05,2023-06-14T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

169.99,TB 1027,2023-06-15T15:25,2023-06-15T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

169.99,TB 1011,2023-06-16T06:00,2023-06-16T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

169.99,TB 1011,2023-06-17T06:00,2023-06-17T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

164.99,TB 1011,2023-06-18T06:20,2023-06-18T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

194.99,TB 1011,2023-06-19T06:05,2023-06-19T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

159.99,TB 1011,2023-06-20T06:15,2023-06-20T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:36:38

129.99,TB 1411,2023-06-14T06:00,2023-06-14T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:36:46

189.99,TB 1373,2023-06-15T15:45,2023-06-15T19:40,10,PMI,Palma de Mallorca,BRU,Brussel,3u 55m,2023-03-16 10:36:46

179.99,TB 1411,2023-06-16T06:20,2023-06-16T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:36:46

159.99,TB 1411,2023-06-17T06:15,2023-06-17T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:36:46

249.99,TB 1411,2023-06-18T06:15,2023-06-18T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:36:46

179.99,TB 1411,2023-06-19T06:15,2023-06-19T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:36:46

104.99,TB 1417,2023-06-20T15:30,2023-06-20T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:36:46

189.99,TB 1751,2023-06-14T14:05,2023-06-14T18:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

199.99,TB 1753,2023-06-15T13:00,2023-06-15T17:00,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

274.99,TB 1751,2023-06-16T06:05,2023-06-16T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

204.99,TB 1753,2023-06-16T13:35,2023-06-16T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

244.99,TB 1751,2023-06-17T06:05,2023-06-17T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

209.99,TB 1753,2023-06-18T14:30,2023-06-18T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

249.99,TB 1751,2023-06-19T06:10,2023-06-19T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

224.99,TB 1753,2023-06-20T06:05,2023-06-20T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:36:54

229.99,TB 2161,2023-06-23T14:30,2023-06-23T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:37:03

264.99,TB 2191,2023-06-25T06:40,2023-06-25T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:37:03

224.99,TB 2191,2023-06-26T06:00,2023-06-26T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:37:03

244.99,TB 2161,2023-06-27T06:00,2023-06-27T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:37:03

169.99,TB 2251,2023-06-21T06:10,2023-06-21T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:37:11

199.99,TB 2251,2023-06-22T06:15,2023-06-22T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:37:11

209.99,TB 2251,2023-06-23T06:20,2023-06-23T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:37:11

229.99,TB 2251,2023-06-24T06:25,2023-06-24T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:37:11

229.99,TB 2253,2023-06-25T15:30,2023-06-25T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:37:11

229.99,TB 2251,2023-06-26T06:15,2023-06-26T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:37:11

209.99,TB 2341,2023-06-23T06:00,2023-06-23T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:37:20

229.99,TB 2341,2023-06-24T14:15,2023-06-24T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:37:20

229.99,TB 2341,2023-06-25T14:15,2023-06-25T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:37:20

379.99,TB 2341,2023-06-27T06:00,2023-06-27T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:37:20

179.99,TB 3511,2023-06-24T06:30,2023-06-24T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:37:29

179.99,TB 3511,2023-06-27T15:15,2023-06-27T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:37:29

179.99,TB 3581,2023-06-23T06:00,2023-06-23T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:37:37

249.99,TB 3581,2023-06-26T06:00,2023-06-26T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:37:37

194.99,TB 3581,2023-06-23T06:00,2023-06-23T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:37:45

249.99,TB 3581,2023-06-26T06:00,2023-06-26T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:37:45

189.99,TB 1941,2023-06-22T06:20,2023-06-22T08:35,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:37:53

179.99,TB 1941,2023-06-25T14:50,2023-06-25T17:05,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:37:53

144.99,TB 1111,2023-06-21T06:05,2023-06-21T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

134.99,TB 1113,2023-06-21T06:30,2023-06-21T09:15,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

129.99,TB 1111,2023-06-22T06:05,2023-06-22T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

149.99,TB 1111,2023-06-23T06:05,2023-06-23T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

189.99,TB 1111,2023-06-24T06:00,2023-06-24T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

149.99,TB 1111,2023-06-25T06:10,2023-06-25T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

154.99,TB 1111,2023-06-26T06:05,2023-06-26T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

164.99,TB 1111,2023-06-27T06:15,2023-06-27T09:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:38:02

309.99,TB 1331,2023-06-22T06:05,2023-06-22T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:38:10

189.99,TB 1331,2023-06-23T06:30,2023-06-23T09:15,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:38:10

124.99,TB 1331,2023-06-24T16:00,2023-06-24T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:38:10

109.99,TB 1371,2023-06-25T17:15,2023-06-25T21:25,10,IBZ,Ibiza,BRU,Brussel,4u 10m,2023-03-16 10:38:10

114.99,TB 1331,2023-06-26T08:35,2023-06-26T11:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:38:10

129.99,TB 1417,2023-06-27T15:30,2023-06-27T19:40,10,IBZ,Ibiza,BRU,Brussel,4u 10m,2023-03-16 10:38:10

144.99,TB 1011,2023-06-21T06:05,2023-06-21T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

154.99,TB 1027,2023-06-22T15:25,2023-06-22T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

224.99,TB 1011,2023-06-23T06:00,2023-06-23T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

174.99,TB 1011,2023-06-24T06:00,2023-06-24T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

159.99,TB 1011,2023-06-25T06:20,2023-06-25T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

159.99,TB 1011,2023-06-26T06:05,2023-06-26T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

174.99,TB 1011,2023-06-27T06:15,2023-06-27T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:38:19

159.99,TB 1411,2023-06-21T06:00,2023-06-21T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:38:27

159.99,TB 1373,2023-06-22T15:45,2023-06-22T19:40,10,PMI,Palma de Mallorca,BRU,Brussel,3u 55m,2023-03-16 10:38:27

179.99,TB 1411,2023-06-23T06:20,2023-06-23T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:38:27

159.99,TB 1411,2023-06-24T06:15,2023-06-24T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:38:27

114.99,TB 1411,2023-06-25T06:15,2023-06-25T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:38:27

119.99,TB 1411,2023-06-26T06:15,2023-06-26T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:38:27

124.99,TB 1417,2023-06-27T15:30,2023-06-27T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:38:27

224.99,TB 1751,2023-06-21T14:05,2023-06-21T18:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

219.99,TB 1753,2023-06-22T13:00,2023-06-22T17:00,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

229.99,TB 1751,2023-06-23T06:05,2023-06-23T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

209.99,TB 1753,2023-06-23T13:35,2023-06-23T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

284.99,TB 1751,2023-06-24T06:05,2023-06-24T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

239.99,TB 1753,2023-06-25T14:30,2023-06-25T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

264.99,TB 1751,2023-06-26T06:10,2023-06-26T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

239.99,TB 1753,2023-06-27T06:05,2023-06-27T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:38:35

269.99,TB 2161,2023-06-30T14:30,2023-06-30T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:38:43

339.99,TB 2191,2023-07-02T06:40,2023-07-02T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:38:43

339.99,TB 2191,2023-07-03T06:00,2023-07-03T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:38:43

339.99,TB 2161,2023-07-04T06:00,2023-07-04T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:38:43

259.99,TB 2251,2023-06-28T06:10,2023-06-28T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

279.99,TB 2251,2023-06-29T06:15,2023-06-29T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

279.99,TB 2251,2023-06-30T06:20,2023-06-30T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

409.99,TB 2251,2023-07-01T06:25,2023-07-01T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

279.99,TB 2253,2023-07-02T15:30,2023-07-02T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

409.99,TB 2251,2023-07-03T06:15,2023-07-03T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

379.99,TB 2251,2023-07-04T06:20,2023-07-04T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:38:52

379.99,TB 2341,2023-06-30T06:00,2023-06-30T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:39:00

409.99,TB 2341,2023-07-01T14:15,2023-07-01T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:39:00

279.99,TB 2341,2023-07-02T14:15,2023-07-02T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:39:00

409.99,TB 2341,2023-07-03T06:10,2023-07-03T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:39:00

379.99,TB 2341,2023-07-04T06:00,2023-07-04T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:39:00

209.99,TB 3511,2023-07-01T06:30,2023-07-01T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:39:08

209.99,TB 3511,2023-07-04T15:15,2023-07-04T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:39:08

259.99,TB 3581,2023-06-30T06:00,2023-06-30T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:39:16

319.99,TB 3581,2023-07-03T06:00,2023-07-03T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:39:16

349.99,TB 3581,2023-06-30T06:00,2023-06-30T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:39:24

369.99,TB 3581,2023-07-03T06:00,2023-07-03T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:39:24

179.99,TB 1941,2023-06-29T06:20,2023-06-29T08:35,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:39:32

199.99,TB 1941,2023-07-01T06:15,2023-07-01T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:39:32

209.99,TB 1941,2023-07-02T13:35,2023-07-02T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:39:32

169.99,TB 1111,2023-06-28T06:05,2023-06-28T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

169.99,TB 1113,2023-06-28T06:30,2023-06-28T09:15,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

174.99,TB 1111,2023-06-29T06:05,2023-06-29T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

194.99,TB 1111,2023-06-30T06:05,2023-06-30T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

229.99,TB 1113,2023-06-30T16:05,2023-06-30T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

249.99,TB 1111,2023-07-01T06:00,2023-07-01T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

219.99,TB 1111,2023-07-02T06:10,2023-07-02T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

194.99,TB 1113,2023-07-02T18:25,2023-07-02T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

219.99,TB 1111,2023-07-03T06:05,2023-07-03T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

189.99,TB 1111,2023-07-04T15:20,2023-07-04T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:39:40

169.99,TB 1331,2023-06-29T06:05,2023-06-29T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:39:48

214.99,TB 1331,2023-07-01T16:00,2023-07-01T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:39:48

169.99,TB 1331,2023-07-02T17:00,2023-07-02T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:39:48

164.99,TB 1331,2023-07-04T15:35,2023-07-04T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:39:48

179.99,TB 1011,2023-06-28T06:05,2023-06-28T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

174.99,TB 1027,2023-06-29T15:25,2023-06-29T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

199.99,TB 1011,2023-06-30T06:00,2023-06-30T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

204.99,TB 1013,2023-06-30T16:00,2023-06-30T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

274.99,TB 1011,2023-07-01T06:00,2023-07-01T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

209.99,TB 1011,2023-07-02T06:20,2023-07-02T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

199.99,TB 1013,2023-07-02T15:25,2023-07-02T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

229.99,TB 1011,2023-07-03T06:05,2023-07-03T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

219.99,TB 1011,2023-07-04T06:15,2023-07-04T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:39:56

159.99,TB 1411,2023-06-28T06:00,2023-06-28T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

189.99,TB 1373,2023-06-29T15:45,2023-06-29T19:40,10,PMI,Palma de Mallorca,BRU,Brussel,3u 55m,2023-03-16 10:40:04

179.99,TB 1411,2023-06-30T06:20,2023-06-30T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

254.99,TB 1411,2023-07-01T06:15,2023-07-01T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

194.99,TB 1413,2023-07-01T06:20,2023-07-01T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

249.99,TB 1411,2023-07-02T06:15,2023-07-02T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

259.99,TB 1411,2023-07-03T06:15,2023-07-03T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

159.99,TB 1413,2023-07-04T16:30,2023-07-04T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:40:04

249.99,TB 1751,2023-06-28T14:05,2023-06-28T18:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

274.99,TB 1753,2023-06-29T13:00,2023-06-29T17:00,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

359.99,TB 1751,2023-06-30T06:05,2023-06-30T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

279.99,TB 1753,2023-06-30T13:35,2023-06-30T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

429.99,TB 1751,2023-07-01T06:05,2023-07-01T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

319.99,TB 1753,2023-07-01T12:55,2023-07-01T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

294.99,TB 1753,2023-07-02T14:30,2023-07-02T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

429.99,TB 1751,2023-07-03T06:10,2023-07-03T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

309.99,TB 1753,2023-07-03T13:05,2023-07-03T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

309.99,TB 1753,2023-07-04T06:05,2023-07-04T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:40:12

329.99,TB 2161,2023-07-07T14:30,2023-07-07T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:40:22

379.99,TB 2191,2023-07-09T06:40,2023-07-09T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:40:22

379.99,TB 2191,2023-07-10T06:00,2023-07-10T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:40:22

379.99,TB 2161,2023-07-11T06:00,2023-07-11T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:40:22

294.99,TB 2251,2023-07-05T06:10,2023-07-05T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

379.99,TB 2251,2023-07-06T06:15,2023-07-06T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

259.99,TB 2251,2023-07-07T06:20,2023-07-07T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

409.99,TB 2251,2023-07-08T06:25,2023-07-08T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

279.99,TB 2253,2023-07-09T15:30,2023-07-09T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

409.99,TB 2251,2023-07-10T06:15,2023-07-10T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

399.99,TB 2251,2023-07-11T06:20,2023-07-11T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:40:30

259.99,TB 2333,2023-07-05T15:05,2023-07-05T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:40:38

379.99,TB 2341,2023-07-06T06:20,2023-07-06T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:40:38

309.99,TB 2341,2023-07-07T06:00,2023-07-07T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:40:38

409.99,TB 2341,2023-07-08T14:15,2023-07-08T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:40:38

309.99,TB 2341,2023-07-09T14:15,2023-07-09T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:40:38

409.99,TB 2341,2023-07-10T06:10,2023-07-10T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:40:38

409.99,TB 2341,2023-07-11T06:00,2023-07-11T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:40:38

259.99,TB 3511,2023-07-08T06:30,2023-07-08T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:40:46

269.99,TB 3511,2023-07-11T15:15,2023-07-11T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:40:46

349.99,TB 3581,2023-07-07T06:00,2023-07-07T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:40:54

319.99,TB 3581,2023-07-10T06:00,2023-07-10T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:40:54

369.99,TB 3581,2023-07-07T06:00,2023-07-07T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:41:02

359.99,TB 3581,2023-07-10T06:00,2023-07-10T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:41:02

229.99,TB 1941,2023-07-06T15:15,2023-07-06T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:41:12

229.99,TB 1941,2023-07-08T06:15,2023-07-08T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:41:12

229.99,TB 1941,2023-07-09T13:35,2023-07-09T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:41:12

174.99,TB 1111,2023-07-05T06:05,2023-07-05T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

184.99,TB 1113,2023-07-05T13:15,2023-07-05T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:41:20

